tiempo_ms,tiempo_s,temperatura_c,temperatura_k,presion_hpa,densidad_kg_m3,altitud_estimada_m
256345,256.345,20.19,293.34,1019.8,1.2111171912408556,-54.362329138342396
256488,256.488,20.19,293.34,1019.79,1.2111053152142695,-54.2795490036602
256631,256.631,20.18,293.33,1019.83,1.2111941090904743,-54.61066559840112
256774,256.774,20.18,293.33,1019.81,1.211170356227564,-54.4451086156818
256917,256.917,20.17,293.32,1019.83,1.2112354016756741,-54.61066559840112
257060,257.06,20.16,293.31,1019.82,1.2112648198352256,-54.52788743570794
257204,257.204,20.15,293.29999999999995,1019.81,1.211294240000789,-54.4451086156818
257347,257.347,20.14,293.28999999999996,1019.82,1.2113474182749842,-54.52788743570794
257490,257.49,20.13,293.28,1019.82,1.2113887217194153,-54.52788743570794
257634,257.634,20.12,293.27,1019.8,1.2114062702580985,-54.362329138342396
257776,257.776,20.12,293.27,1019.82,1.2114300279805983,-54.52788743570794
257927,257.927,20.12,293.27,1019.81,1.2114181491193485,-54.4451086156818
258070,258.07,20.12,293.27,1019.81,1.2114181491193485,-54.4451086156818
258213,258.213,20.11,293.26,1019.82,1.2114713370588217,-54.52788743570794
258357,258.357,20.11,293.26,1019.81,1.2114594577925095,-54.4451086156818
258500,258.5,20.1,293.25,1019.8,1.2114888896115688,-54.362329138342396
258643,258.643,20.09,293.23999999999995,1019.81,1.2115420835910222,-54.4451086156818
258787,258.787,20.1,293.25,1019.83,1.2115245286257759,-54.61066559840112
258929,258.929,20.1,293.25,1019.81,1.2115007692829711,-54.4451086156818
259072,259.072,20.1,293.25,1019.78,1.211465130268764,-54.19676821162536
259216,259.216,20.1,293.25,1019.81,1.2115007692829711,-54.4451086156818
259359,259.359,20.1,293.25,1019.82,1.2115126489543735,-54.52788743570794
259503,259.503,20.09,293.23999999999995,1019.83,1.2115658437440624,-54.61066559840112
259646,259.646,20.09,293.23999999999995,1019.8,1.2115302035145021,-54.362329138342396
259789,259.789,20.09,293.23999999999995,1019.82,1.2115539636675423,-54.52788743570794
259932,259.932,20.09,293.23999999999995,1019.82,1.2115539636675423,-54.52788743570794
260083,260.083,20.09,293.23999999999995,1019.81,1.2115420835910222,-54.4451086156818
260225,260.225,20.09,293.23999999999995,1019.81,1.2115420835910222,-54.4451086156818
260369,260.369,20.09,293.23999999999995,1019.81,1.2115420835910222,-54.4451086156818
260512,260.512,20.09,293.23999999999995,1019.81,1.2115420835910222,-54.4451086156818
260656,260.656,20.09,293.23999999999995,1019.79,1.2115183234379823,-54.2795490036602
260799,260.799,20.09,293.23999999999995,1019.81,1.2115420835910222,-54.4451086156818
260942,260.942,20.09,293.23999999999995,1019.82,1.2115539636675423,-54.52788743570794
261086,261.086,20.09,293.23999999999995,1019.79,1.2115183234379823,-54.2795490036602
261228,261.228,20.09,293.23999999999995,1019.8,1.2115302035145021,-54.362329138342396
261371,261.371,20.09,293.23999999999995,1019.79,1.2115183234379823,-54.2795490036602
261515,261.515,20.09,293.23999999999995,1019.81,1.2115420835910222,-54.4451086156818
261658,261.658,20.09,293.23999999999995,1019.82,1.2115539636675423,-54.52788743570794
261801,261.801,20.09,293.23999999999995,1019.79,1.2115183234379823,-54.2795490036602
261945,261.945,20.09,293.23999999999995,1019.8,1.2115302035145021,-54.362329138342396
262123,262.123,20.09,293.23999999999995,1019.8,1.2115302035145021,-54.362329138342396
262310,262.31,20.09,293.23999999999995,1019.8,1.2115302035145021,-54.362329138342396
262454,262.454,20.09,293.23999999999995,1019.81,1.2115420835910222,-54.4451086156818
262597,262.597,20.08,293.22999999999996,1019.81,1.2115834007169504,-54.4451086156818
262740,262.74,20.08,293.22999999999996,1019.8,1.2115715202352848,-54.362329138342396
262883,262.883,20.08,293.22999999999996,1019.82,1.2115952811986157,-54.52788743570794
263026,263.026,20.08,293.22999999999996,1019.82,1.2115952811986157,-54.52788743570794
263169,263.169,20.08,293.22999999999996,1019.81,1.2115834007169504,-54.4451086156818
263313,263.313,20.08,293.22999999999996,1019.81,1.2115834007169504,-54.4451086156818
263456,263.456,20.07,293.21999999999997,1019.8,1.2116128397742059,-54.362329138342396
263600,263.6,20.07,293.21999999999997,1019.79,1.2116009588873675,-54.2795490036602
263743,263.743,20.07,293.21999999999997,1019.78,1.2115890780005292,-54.19676821162536
263885,263.885,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
264029,264.029,20.06,293.21,1019.78,1.2116303995474749,-54.19676821162536
264172,264.172,20.07,293.21999999999997,1019.81,1.2116247206610442,-54.4451086156818
264315,264.315,20.07,293.21999999999997,1019.79,1.2116009588873675,-54.2795490036602
264466,264.466,20.07,293.21999999999997,1019.83,1.211648482434721,-54.61066559840112
264609,264.609,20.07,293.21999999999997,1019.79,1.2116009588873675,-54.2795490036602
264753,264.753,20.07,293.21999999999997,1019.79,1.2116009588873675,-54.2795490036602
264896,264.896,20.06,293.21,1019.78,1.2116303995474749,-54.19676821162536
265038,265.038,20.05,293.2,1019.78,1.21167172391308,-54.19676821162536
265182,265.182,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
265325,265.325,20.05,293.2,1019.77,1.211659842215813,-54.113986762228045
265468,265.468,20.04,293.19,1019.75,1.211677404790064,-53.94842189130659
265612,265.612,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
265755,265.755,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
265898,265.898,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
266042,266.042,20.05,293.2,1019.8,1.2116954873076147,-54.362329138342396
266184,266.184,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
266327,266.327,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
266471,266.471,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
266614,266.614,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
266765,266.765,20.06,293.21,1019.79,1.2116422808395138,-54.2795490036602
266908,266.908,20.07,293.21999999999997,1019.82,1.2116366015478826,-54.52788743570794
267051,267.051,20.06,293.21,1019.83,1.2116898060076695,-54.61066559840112
267195,267.195,20.06,293.21,1019.83,1.2116898060076695,-54.61066559840112
267337,267.337,20.07,293.21999999999997,1019.79,1.2116009588873675,-54.2795490036602
267481,267.481,20.07,293.21999999999997,1019.78,1.2115890780005292,-54.19676821162536
267624,267.624,20.07,293.21999999999997,1019.82,1.2116366015478826,-54.52788743570794
267767,267.767,20.07,293.21999999999997,1019.8,1.2116128397742059,-54.362329138342396
267911,267.911,20.07,293.21999999999997,1019.79,1.2116009588873675,-54.2795490036602
268054,268.054,20.08,293.22999999999996,1019.81,1.2115834007169504,-54.4451086156818
268197,268.197,20.08,293.22999999999996,1019.84,1.2116190421619464,-54.693443103800725
268340,268.34,20.07,293.21999999999997,1019.83,1.211648482434721,-54.61066559840112
268483,268.483,20.08,293.22999999999996,1019.82,1.2115952811986157,-54.52788743570794
268626,268.626,20.08,293.22999999999996,1019.79,1.2115596397536195,-54.2795490036602
268770,268.77,20.08,293.22999999999996,1019.8,1.2115715202352848,-54.362329138342396
268920,268.92,20.08,293.22999999999996,1019.78,1.2115477592719541,-54.19676821162536
269064,269.064,20.08,293.22999999999996,1019.78,1.2115477592719541,-54.19676821162536
269207,269.207,20.08,293.22999999999996,1019.8,1.2115715202352848,-54.362329138342396
269350,269.35,20.08,293.22999999999996,1019.8,1.2115715202352848,-54.362329138342396
269493,269.493,20.08,293.22999999999996,1019.81,1.2115834007169504,-54.4451086156818
269636,269.636,20.08,293.22999999999996,1019.79,1.2115596397536195,-54.2795490036602
269779,269.779,20.08,293.22999999999996,1019.82,1.2115952811986157,-54.52788743570794
269923,269.923,20.08,293.22999999999996,1019.83,1.211607161680281,-54.61066559840112
270103,270.103,20.08,293.22999999999996,1019.78,1.2115477592719541,-54.19676821162536
270245,270.245,20.08,293.22999999999996,1019.81,1.2115834007169504,-54.4451086156818
270389,270.389,20.08,293.22999999999996,1019.79,1.2115596397536195,-54.2795490036602
270532,270.532,20.08,293.22999999999996,1019.8,1.2115715202352848,-54.362329138342396
270675,270.675,20.08,293.22999999999996,1019.81,1.2115834007169504,-54.4451086156818
270819,270.819,20.08,293.22999999999996,1019.85,1.2116309226436117,-54.776219951906754
270962,270.962,20.08,293.22999999999996,1019.83,1.211607161680281,-54.61066559840112
271113,271.113,20.07,293.21999999999997,1019.8,1.2116128397742059,-54.362329138342396
271256,271.256,20.07,293.21999999999997,1019.81,1.2116247206610442,-54.4451086156818
271433,271.433,20.07,293.21999999999997,1019.8,1.2116128397742059,-54.362329138342396
271577,271.577,20.06,293.21,1019.78,1.2116303995474749,-54.19676821162536
271720,271.72,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
271863,271.863,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
272007,272.007,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
272150,272.15,20.05,293.2,1019.82,1.211719250702149,-54.52788743570794
272292,272.292,20.05,293.2,1019.78,1.21167172391308,-54.19676821162536
272436,272.436,20.06,293.21,1019.85,1.2117135685917475,-54.776219951906754
272579,272.579,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
272722,272.722,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
272866,272.866,20.06,293.21,1019.79,1.2116422808395138,-54.2795490036602
273009,273.009,20.06,293.21,1019.79,1.2116422808395138,-54.2795490036602
273152,273.152,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
273295,273.295,20.06,293.21,1019.79,1.2116422808395138,-54.2795490036602
273446,273.446,20.05,293.2,1019.8,1.2116954873076147,-54.362329138342396
273589,273.589,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
273732,273.732,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
273875,273.875,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
274019,274.019,20.05,293.2,1019.81,1.2117073690048819,-54.4451086156818
274162,274.162,20.05,293.2,1019.78,1.21167172391308,-54.19676821162536
274305,274.305,20.05,293.2,1019.82,1.211719250702149,-54.52788743570794
274449,274.449,20.05,293.2,1019.84,1.2117430140966834,-54.693443103800725
274591,274.591,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
274735,274.735,20.05,293.2,1019.79,1.2116836056103473,-54.2795490036602
274878,274.878,20.04,293.19,1019.8,1.2117368153026793,-54.362329138342396
275021,275.021,20.04,293.19,1019.79,1.2117249332001563,-54.2795490036602
275165,275.165,20.05,293.2,1019.81,1.2117073690048819,-54.4451086156818
275308,275.308,20.05,293.2,1019.81,1.2117073690048819,-54.4451086156818
275451,275.451,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
275602,275.602,20.06,293.21,1019.84,1.2117016872997084,-54.693443103800725
275744,275.744,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
275888,275.888,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
276031,276.031,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
276174,276.174,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
276318,276.318,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
276461,276.461,20.06,293.21,1019.84,1.2117016872997084,-54.693443103800725
276604,276.604,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
276748,276.748,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
276890,276.89,20.06,293.21,1019.85,1.2117135685917475,-54.776219951906754
277033,277.033,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
277177,277.177,20.07,293.21999999999997,1019.82,1.2116366015478826,-54.52788743570794
277320,277.32,20.07,293.21999999999997,1019.82,1.2116366015478826,-54.52788743570794
277463,277.463,20.07,293.21999999999997,1019.77,1.2115771971136908,-54.113986762228045
277607,277.607,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
277757,277.757,20.07,293.21999999999997,1019.8,1.2116128397742059,-54.362329138342396
277901,277.901,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
278044,278.044,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
278221,278.221,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
278365,278.365,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
278508,278.508,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
278651,278.651,20.06,293.21,1019.78,1.2116303995474749,-54.19676821162536
278795,278.795,20.07,293.21999999999997,1019.83,1.211648482434721,-54.61066559840112
278938,278.938,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
279081,279.081,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
279224,279.224,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
279367,279.367,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
279510,279.51,20.06,293.21,1019.84,1.2117016872997084,-54.693443103800725
279654,279.654,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
279797,279.797,20.06,293.21,1019.79,1.2116422808395138,-54.2795490036602
279948,279.948,20.06,293.21,1019.77,1.211618518255436,-54.113986762228045
280091,280.091,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
280234,280.234,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
280378,280.378,20.06,293.21,1019.79,1.2116422808395138,-54.2795490036602
280555,280.555,20.06,293.21,1019.79,1.2116422808395138,-54.2795490036602
280698,280.698,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
280842,280.842,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
280985,280.985,20.06,293.21,1019.82,1.2116779247156306,-54.52788743570794
281127,281.127,20.05,293.2,1019.8,1.2116954873076147,-54.362329138342396
281271,281.271,20.05,293.2,1019.8,1.2116954873076147,-54.362329138342396
281414,281.414,20.05,293.2,1019.82,1.211719250702149,-54.52788743570794
281557,281.557,20.06,293.21,1019.83,1.2116898060076695,-54.61066559840112
281701,281.701,20.07,293.21999999999997,1019.81,1.2116247206610442,-54.4451086156818
281844,281.844,20.08,293.22999999999996,1019.79,1.2115596397536195,-54.2795490036602
281988,281.988,20.08,293.22999999999996,1019.79,1.2115596397536195,-54.2795490036602
282130,282.13,20.08,293.22999999999996,1019.82,1.2115952811986157,-54.52788743570794
282281,282.281,20.08,293.22999999999996,1019.82,1.2115952811986157,-54.52788743570794
282424,282.424,20.08,293.22999999999996,1019.78,1.2115477592719541,-54.19676821162536
282567,282.567,20.08,293.22999999999996,1019.78,1.2115477592719541,-54.19676821162536
282710,282.71,20.08,293.22999999999996,1019.8,1.2115715202352848,-54.362329138342396
282854,282.854,20.08,293.22999999999996,1019.77,1.2115358787902888,-54.113986762228045
282997,282.997,20.08,293.22999999999996,1019.79,1.2115596397536195,-54.2795490036602
283141,283.141,20.08,293.22999999999996,1019.8,1.2115715202352848,-54.362329138342396
283284,283.284,20.08,293.22999999999996,1019.82,1.2115952811986157,-54.52788743570794
283426,283.426,20.07,293.21999999999997,1019.79,1.2116009588873675,-54.2795490036602
283570,283.57,20.07,293.21999999999997,1019.8,1.2116128397742059,-54.362329138342396
283713,283.713,20.07,293.21999999999997,1019.8,1.2116128397742059,-54.362329138342396
283856,283.856,20.07,293.21999999999997,1019.78,1.2115890780005292,-54.19676821162536
284000,284.0,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
284143,284.143,20.06,293.21,1019.8,1.2116541621315526,-54.362329138342396
284286,284.286,20.06,293.21,1019.81,1.2116660434235917,-54.4451086156818
284437,284.437,20.05,293.2,1019.8,1.2116954873076147,-54.362329138342396
284579,284.579,20.05,293.2,1019.82,1.211719250702149,-54.52788743570794
284723,284.723,20.05,293.2,1019.77,1.211659842215813,-54.113986762228045
284866,284.866,20.04,293.19,1019.8,1.2117368153026793,-54.362329138342396
285009,285.009,20.04,293.19,1019.8,1.2117368153026793,-54.362329138342396
285153,285.153,20.04,293.19,1019.81,1.2117486974052023,-54.4451086156818
285296,285.296,20.04,293.19,1019.84,1.2117843437127716,-54.693443103800725
285439,285.439,20.04,293.19,1019.82,1.2117605795077255,-54.52788743570794
285583,285.583,20.03,293.17999999999995,1019.8,1.211778146117036,-54.362329138342396
285725,285.725,20.03,293.17999999999995,1019.82,1.2118019111326492,-54.52788743570794
285868,285.868,20.03,293.17999999999995,1019.81,1.2117900286248426,-54.4451086156818
286012,286.012,20.02,293.16999999999996,1019.79,1.2118075968378546,-54.2795490036602
286155,286.155,20.01,293.15999999999997,1019.81,1.2118726995232343,-54.4451086156818
286332,286.332,20.01,293.15999999999997,1019.79,1.211848932886321,-54.2795490036602
286476,286.476,20.0,293.15,1019.8,1.2119021554787397,-54.362329138342396
286626,286.626,20.0,293.15,1019.79,1.2118902717549167,-54.2795490036602
286770,286.77,20.0,293.15,1019.78,1.2118783880310935,-54.19676821162536
286913,286.913,19.99,293.14,1019.8,1.211943497573148,-54.362329138342396
